product_id,sku,name,purchase_price,price,quantity,image1,image2,image3,image4,Długość,Jakość kamienia centralnego,Jakość kamienia dodatkowego A,Jakość kamienia dodatkowego B,Jakość kamienia dodatkowego C,Kamienie dodatkowe A,Kamienie dodatkowe B,Kamienie dodatkowe C,Kamień centralny,Kategoria,Kruszec Kolor,Kształt,Liczba kamieni dodatkowych A,Liczba kamieni dodatkowych B,Liczba kamieni dodatkowych C,Masa kamienia centralnego,Masa kamienia dodatkowego A,Masa kamienia dodatkowego B,Masa kamienia dodatkowego C,Model,Outlet,Próba złota,Szerokość szyny przy koronie,Translation_PromotionPrice,Translation_lang,Typ zapięcia,Waga,Wymiary,Wymiary kamienia centralnego,Wymiary kamienia dodatkowego A,Wymiary kamienia dodatkowego B,Wymiary kamienia dodatkowego C,Wysokość korony,Łączna Masa diamentów,Łączna masa kamieni dodatkowych
7336,Z0182.Z3.TAP.01,"Zawieszka Z0182 Tanzanit 0,40ct żółte złoto",1242.30,2111.91,3,https://lovrin.pl/images/diamonds/7336_9c3731137a.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47511/Z0182.Z3.TAP.01_2.jpg,,,,,SI2 H,,,Diament,,,Tanzanit,,Złoto Żółte,Owal,14,,,0.40ct,0.0086ct,,,Z0182,,585,,,pl_PL,,1.0 - 1.4g,5 x 16mm,6 x 4mm,1.2mm,,,,,0.12ct
7337,Z0001.Z3.TOB.01,"Zawieszka Z0001 Topaz Swiss 0,50ct żółte złoto",553.50,996.30,3,https://lovrin.pl/images/diamonds/7337_0405b7374c.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66162/Z0001.Z3.TOB.01_2.jpg,,,,,SI2 H,,,Diament,,,Topaz Swiss,,Złoto Żółte,Owal,1,,,0.50ct,0.0145ct,,,Z0001,,585,,,pl_PL,,0.5 - 0.9g,4 x 15mm,6 x 4mm,1.5mm,,,,,0.015ct
7338,Z0003.Z3.TOB.01,"Zawieszka Z0003 Topaz Swiss 1,10ct żółte złoto",602.70,1084.86,3,https://lovrin.pl/images/diamonds/7338_82d78db456.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47226/Z0003.Z3.TOB.01_2.jpg,,,,,SI2 H,,,Diament,,,Topaz Swiss,,Złoto Żółte,Cushion,1,,,1.10ct,0.0145ct,,,Z0003,,585,,,pl_PL,,0.5 - 0.9g,6 x 12mm,6 x 6mm,1.5mm,,,,,0.0145ct
7339,Z0040.Z3.PEG.01,"Zawieszka Z0040 Oliwin 1,00ct żółte złoto",1057.80,1851.15,3,https://lovrin.pl/images/diamonds/7339_c1b8fe045a.jpg,,,,,,SI2 H,,,Diament,,,Oliwin,,Złoto Żółte,Cushion,1,,,1.00ct,0.005ct,,,Z0040,,585,,,pl_PL,,1.1 - 1.5g,7 x 21mm,6 x 6mm,1.0mm,,,,,0.005ct
7340,Z0040.Z3.TOB.01,"Zawieszka Z0040 Topaz Swiss 1,10ct żółte złoto",971.70,1700.47,3,https://lovrin.pl/images/diamonds/7340_19bc545ab7.jpg,,,,,,SI2 H,,,Diament,,,Topaz Swiss,,Złoto Żółte,Cushion,1,,,1.10ct,0.005ct,,,Z0040,,585,,,pl_PL,,1.1 - 1.5g,7 x 21mm,6 x 6mm,1.0mm,,,,,0.005ct
7343,Z0080.Z3.TOB.01,"Zawieszka Z0080 Topaz Swiss 1,70ct żółte złoto",1697.40,2885.58,3,https://lovrin.pl/images/diamonds/7343_d8d4c282d2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66263/Z0080.Z3.TOB.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66428/Z0080.Z3.TOB.01_4.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66429/Z0080.Z3.TOB.01_5.jpg,,,SI2 H,,,Diament,,,Topaz Swiss,,Złoto Żółte,Owal,22,,,1.70ct,0.005ct,,,Z0080,,585,,,pl_PL,,1.7 - 2.1g,11 x 22mm,9 x 7mm,1.0mm,,,,,0.11ct
7344,Z0150.Z3.TOB.01,"Zawieszka Z0150 Topaz Swiss 3,00ct żółte złoto",1500.60,2551.02,3,https://lovrin.pl/images/diamonds/7344_372484292b.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66742/Z0150.Z3.TOB.01_2.jpg,,,,,,,,Diament,,,Topaz Swiss,,Złoto Żółte,Owal,8,,,3.00ct,0.005ct,,,Z0150,,585,,,pl_PL,,1.6 - 2g,8 x 23mm,10 x 8mm,1.0mm,,,,,0.04ct
7345,Z0308.Z3.TOB.01,"Zawieszka Z0308 Topaz Swiss 0,90ct żółte złoto",738.00,1328.40,3,https://lovrin.pl/images/diamonds/7345_4d472b5e1b.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66795/Z0308.Z3.TOB.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66796/Z0308.Z3.TOB.01_3.jpg,,,,SI2 H,,,Diament,,,Topaz Swiss,,Złoto Żółte,Owal,3,,,0.90ct,0.0086ct,,,Z0308,,585,,,pl_PL,,0.7 - 1.1g,5 x 17mm,7 x 5mm,1.2mm,,,,,0.026ct
7346,Z0312.Z3.TOB.01,"Zawieszka Z0312 Topaz Swiss 0,50ct żółte złoto",1107.00,1937.25,3,https://lovrin.pl/images/diamonds/7346_fcd02c34a3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47622/Z0312.Z3.TOB.01_2.jpg,,,,,SI2 H,,,Diament,,,Topaz Swiss,,Złoto Żółte,Owal,19,,,0.50ct,0.005ct,,,Z0312,,585,,,pl_PL,,0.9 - 1.5g,8 x 16mm,6 x 4mm,1.0mm,,,,,0.095ct
7347,Z0400.Z3.TOB.01,"Zawieszka Z0400 Topaz Swiss 2,40ct żółte złoto",1303.80,2216.46,3,https://lovrin.pl/images/diamonds/7347_6c72570d4f.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47642/Z0400.Z3.TOB.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/54567/Z0400.Z3.TOB.01_3.jpg,,,,SI2 H,,,Diament,,,Topaz Swiss,,Złoto Żółte,,1,,,2.40ct,0.005ct,,,Z0400,,585,,,pl_PL,,1.4 - 1.8g,7 x 15mm,9 x 7mm,1.0mm,,,,,0.005ct
7348,Z0422.Z3.TOB.01,"Zawieszka Z0422 Topaz Swiss 0,65ct żółte złoto",1156.20,2023.35,3,https://lovrin.pl/images/diamonds/7348_5e5fa8a29e.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47682/Z0422.Z3.TOB.01_2.jpg,,,,,SI2 H,,,Diament,,,Topaz Swiss,,Złoto Żółte,,20,,,0.65ct,0.005ct,,,Z0422,,585,,,pl_PL,,1.1 - 1.5g,8 x 18mm,6 x 4mm,1.0mm,,,,,0.10ct
7349,Z0443.Z3.TOB.01,"Zawieszka Z0443 Topaz Swiss 0,15ct żółte złoto",1045.50,1829.63,3,https://lovrin.pl/images/diamonds/7349_4f634d06a1.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66679/Z0443.Z3.TOB.01_2.jpg,,,,,SI2 H,,,Diament,,,Topaz Swiss,,Złoto Żółte,Okrągły,12,,,0.15ct,0.0086ct,,,Z0443,,585,,,pl_PL,,0.9 - 1.3g,6 x 12mm,3.0mm,1.2mm,,,,,0.103ct
7350,Z0182.Z3.TOB.01,"Zawieszka Z0182 Topaz Swiss 0,50ct żółte złoto",1143.90,2001.83,3,https://lovrin.pl/images/diamonds/7350_d594968825.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47509/Z0182.Z3.TOB.01_2.jpg,,,,,SI2 H,,,Diament,,,Topaz Swiss,,Złoto Żółte,Owal,14,,,0.50ct,0.0086ct,,,Z0182,,585,,,pl_PL,,1.0 - 1.4g,5 x 16mm,6 x 4mm,1.2mm,,,,,0.12ct
7351,Z0076.Z3.TOL.01,"Zawieszka Z0076 Topaz London Blue 0,50ct żółte złoto",504.30,907.74,3,https://lovrin.pl/images/diamonds/7351_ed7f7b5b95.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47419/Z0076.Z3.TOL.01_2.jpg,,,,,SI2 H,,,Diament,,,Topaz London Blue,,Złoto Żółte,Okrągły,1,,,0.50ct,0.015ct,,,Z0076,,585,,,pl_PL,,0.4 - 0.8g,6 x 12mm,5.0mm,1.5mm,,,,,0.015ct
7352,Z0312.Z3.TOL.01,"Zawieszka Z0312 Topaz London Blue 0,50ct żółte złoto",1119.30,1958.77,3,https://lovrin.pl/images/diamonds/7352_e854f17799.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47626/Z0312.Z3.TOL.01_2.jpg,,,,,SI2 H,,,Diament,,,Topaz London Blue,,Złoto Żółte,Owal,19,,,0.50ct,0.005ct,,,Z0312,,585,,,pl_PL,,0.9 - 1.5g,8 x 16mm,6 x 4mm,1.0mm,,,,,0.095ct
7353,Z0182.Z3.TOL.01,"Zawieszka Z0182 Topaz London Blue 0,50ct żółte złoto",1156.20,2023.35,3,https://lovrin.pl/images/diamonds/7353_7fa582f033.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47513/Z0182.Z3.TOL.01_2.jpg,,,,,SI2 H,,,Diament,,,Topaz London Blue,,Złoto Żółte,Owal,14,,,0.50ct,0.0086ct,,,Z0182,,585,,,pl_PL,,1.0 - 1.4g,5 x 16mm,6 x 4mm,1.2mm,,,,,0.12ct
7355,Z0030.Z3.DIW.01,Zawieszka Z0030 z diamentami żółte złoto,553.50,996.30,3,https://lovrin.pl/images/diamonds/7355_6375022968.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47122/Z0030.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,3,,,,0.0086ct,,,Z0030,,585,,,pl_PL,,0.5 - 0.9g,20 x 20mm,,1.2mm,,,,,0.026ct
7356,Z0008.Z3.DIW.01,Zawieszka Z0008 z diamentami żółte złoto,639.60,1151.28,3,https://lovrin.pl/images/diamonds/7356_674356fbb9.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47125/Z0008.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,3,,,,0.005ct,,,Z0008,,585,,,pl_PL,,0.7 - 1.1g,16 x 21mm,,1.0mm,,,,,0.015ct
7357,Z0010.Z3.DIW.01,Zawieszka Z0010 z diamentami żółte złoto,615.00,1107.00,3,https://lovrin.pl/images/diamonds/7357_f975ed2396.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47134/Z0010.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,3,,,,0.0086ct,,,Z0010,,585,,,pl_PL,,0.6 - 1.0g,16 x 20mm,,1.2mm,,,,,0.026ct
7358,Z0011.Z3.DIW.01,Zawieszka Z0011 z diamentami żółte złoto,455.10,819.18,3,https://lovrin.pl/images/diamonds/7358_16c6b193c6.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/71410/Z0011.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/71926/Z0011.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/71927/Z0011.Z3.DIW.01_4.jpg,,,SI2 H,,,Diament,,,,,Złoto Żółte,,3,,,,0.005ct,,,Z0011,,585,,,pl_PL,,0.4 - 0.8g,13 x 18mm,,1.0mm,,,,,0.015ct
7360,Z0016.Z3.DIW.01,Zawieszka Z0016 z diamentami żółte złoto,774.90,1394.82,3,https://lovrin.pl/images/diamonds/7360_6a3ff39b1f.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66179/Z0016.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,12,,,,0.005ct,,,Z0016,,585,,,pl_PL,,0.7 - 1.1g,14 x 16mm,,1.0mm,,,,,0.06ct
7362,Z0018.Z3.DIW.01,Zawieszka Z0018 z diamentami żółte złoto,873.30,1528.27,3,https://lovrin.pl/images/diamonds/7362_cef59db272.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47152/Z0018.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,9,,,,0.0145ct,,,Z0018,,585,,,pl_PL,,0.6 - 1.0g,15 x 22mm,,1.5mm,,,,,0.131ct
7363,Z0019.Z3.DIW.01,Zawieszka Z0019 z diamentami żółte złoto,1168.50,2044.88,3,https://lovrin.pl/images/diamonds/7363_4dab74e4c4.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47156/Z0019.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,20,,,,0.0145ct,,,Z0019,,585,,,pl_PL,,0.5 - 0.9g,14 x 20mm,,1.5mm,,,,,0.29ct
7364,Z0020.Z3.DIW.01,Zawieszka Z0020 z diamentami żółte złoto,1119.30,1958.77,3,https://lovrin.pl/images/diamonds/7364_74d24a7990.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47160/Z0020.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,18,,,,0.0086ct,,,Z0020,,585,,,pl_PL,,0.8 - 1.2g,9 x 13mm,,1.2mm,,,,,0.155ct
7365,Z0022.Z3.DIW.01,Zawieszka Z0022 z diamentami żółte złoto,947.10,1657.42,3,https://lovrin.pl/images/diamonds/7365_fbdf6f0e13.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47168/Z0022.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,6,,,,0.0086ct,,,Z0022,,585,,,pl_PL,,1.0 - 1.4g,12 x 16mm,,1.2mm,,,,,0.052ct
7366,Z0024.Z3.DIW.01,Zawieszka Z0024 z diamentami żółte złoto,1020.90,1786.58,3,https://lovrin.pl/images/diamonds/7366_8d82cb9959.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47176/Z0024.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,6,,,,0.0086ct,,,Z0024,,585,,,pl_PL,,1.1 - 1.5g,12 x 17mm,,1.2mm,,,,,0.052ct
7367,Z0027.Z3.DIW.01,Zawieszka Z0027 z diamentami żółte złoto,959.40,1678.95,3,https://lovrin.pl/images/diamonds/7367_ec09d3184d.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47188/Z0027.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,30,,,,0.005ct,,,Z0027,,585,,,pl_PL,,0.6 - 1.0g,12 x 11mm,,1.0mm,,,,,0.15ct
7372,Z0036.Z3.DIW.01,Zawieszka Z0036 z diamentami żółte złoto,664.20,1195.56,3,https://lovrin.pl/images/diamonds/7372_4e677f618a.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/67534/Z0036.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/67531/Z0036.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/67532/Z0036.Z3.DIW.01_4.jpg,,,SI2 H,,,Diament,,,,,Złoto Żółte,,9,,,,0.005ct,,,Z0036,,585,,,pl_PL,,0.6 - 1.0g,8 x 15mm,,1.0mm,,,,,0.045ct
7374,Z0038.Z3.DIW.01,Zawieszka Z0038 z diamentami żółte złoto,799.50,1439.10,3,https://lovrin.pl/images/diamonds/7374_ab12faa1f6.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47256/Z0038.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,8,,,,0.0086ct,,,Z0038,,585,,,pl_PL,,0.7 - 1.1g,12 x 20mm,,1.2mm,,,,,0.069ct
7377,Z0401.Z3.DIW.01,Zawieszka Z0401 z diamentami żółte złoto,676.50,1217.70,3,https://lovrin.pl/images/diamonds/7377_4da40776a7.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66830/Z0401.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,19,,,,0.005ct,,,Z0401,,585,,,pl_PL,,0.4 - 0.8g,6 x 10mm,,1.0mm,,,,,0.095ct
7379,Z0502.Z3.DIW.01,Zawieszka Z0502 z diamentami żółte złoto,824.10,1442.17,3,https://lovrin.pl/images/diamonds/7379_f1387a6065.jpg,,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,2,,,,0.005ct,,,Z0502,,585,,,pl_PL,,1.0 - 1.4g,16 x 16mm,,1.0mm,,,,,0.01ct
7381,Z0504.Z3.DIW.01,Zawieszka Z0504 z diamentami żółte złoto,651.90,1173.42,3,https://lovrin.pl/images/diamonds/7381_ef662fadfe.jpg,,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,5,,,,0.0145ct,,,Z0504,,585,,,pl_PL,,0.5 - 0.9g,11 x 20mm,,1.5mm,,,,,0.073ct
7383,Z0440.Z3.XXX.01,Zawieszka Z0440 z diamentami żółte złoto,1562.10,2655.57,3,https://lovrin.pl/images/diamonds/7383_be0a0b5847.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66836/Z0440.Z3.XXX.01_2.jpg,,,,,SI2 H,,,Diament,Brązowy Diament,,,,Złoto Żółte,,17,7,,,0.005ct,0.05ct,,Z0440,,585,,,pl_PL,,0.8 - 1.2g,10 x 15mm,,1.0mm,2.2mm,,,,
7384,Z0441.Z3.XXX.01,Zawieszka Z0441 z diamentami żółte złoto,1254.60,2132.82,3,https://lovrin.pl/images/diamonds/7384_b133233c3d.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66842/Z0441.Z3.XXX.01_2.jpg,,,,,SI2 H,,,Diament,Brązowy Diament,,,,Złoto Żółte,,20,4,,,0.005ct,0.05ct,,Z0441,,585,,,pl_PL,,0.7 - 1.1g,10 x 15mm,,1.0mm,2.2mm,,,,
7388,Z0442.Z3.DIB.01,Zawieszka Z0442 z czarnymi diamentami żółte złoto,1549.80,2634.66,3,https://lovrin.pl/images/diamonds/7388_5498f801ba.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66852/Z0442.Z3.DIB.01_2.jpg,,,,,,,,Czarny Diament,,,,,Złoto Żółte,,40,,,,0.005ct,,,Z0442,,585,,,pl_PL,,1.8 - 2.2g,19mm,,1.0mm,,,,,0.20ct
7391,Z0009.Z3.DIW.01,"Zawieszka Z0009 Diament 0,04ct żółte złoto",664.20,1195.56,3,https://lovrin.pl/images/diamonds/7391_0c65e9b341.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47130/Z0009.Z3.DIW.01_2.jpg,,,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.04ct,,,,Z0009,,585,,,pl_PL,,0.6 - 1g,14 x 18mm,2.2mm,,,,,,
7392,Z0028.Z3.DIW.01,"Zawieszka Z0028 Diament 0,005ct żółte złoto",381.30,724.47,3,https://lovrin.pl/images/diamonds/7392_a7636661ef.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47180/Z0028.Z3.DIW.01_2.jpg,,,,,SI2 H,,,Diament,,,,,Złoto Żółte,,1,,,,0.005ct,,,Z0028,,585,,,pl_PL,,0.3 - 0.7g,11 x 14mm,1.0mm,1.0mm,,,,,0.005ct
7394,Z0032.Z3.DIW.02,"Zawieszka Z0032 Diament 0,10ct żółte złoto",984.00,1722.00,3,https://lovrin.pl/images/diamonds/7394_a0b34c48bd.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/72296/Z0032.Z3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/72297/Z0032.Z3.DIW.02_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/72298/Z0032.Z3.DIW.02_4.jpg,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.10ct,,,,Z0032,,585,,,pl_PL,,0.7 - 1.1g,5 x 13mm,3.0mm,,,,,,
7395,Z0032.Z3.DIW.03,"Zawieszka Z0032 Diament 0,12ct żółte złoto",1082.40,1894.20,3,https://lovrin.pl/images/diamonds/7395_edd0405479.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/72301/Z0032.Z3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/72302/Z0032.Z3.DIW.03_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/72303/Z0032.Z3.DIW.03_4.jpg,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.12ct,,,,Z0032,,585,,,pl_PL,,0.7 - 1.1g,5 x 13mm,3.2mm,,,,,,
7397,Z0033.Z3.DIW.01,"Zawieszka Z033 Diament 0,05ct żółte złoto",430.50,774.90,3,https://lovrin.pl/images/diamonds/7397_8b52c2183a.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47244/Z0033.Z3.DIW.01_2.jpg,,,,,,,,Diament,,,Diament,,Złoto Żółte,,1,,,0.05ct,0.005ct,,,Z0033,,585,,,pl_PL,,0.4 - 0.8g,10 x 15mm,1.0mm,1.0mm,,,,,0.005ct
7398,Z0034.Z3.DIW.01,"Zawieszka Z0034 Diament 0,08ct żółte złoto",688.80,1239.84,3,https://lovrin.pl/images/diamonds/7398_8e6b3c3c23.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/71424/Z0034.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/71936/Z0034.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/71937/Z0034.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.08ct,,,,Z0034,,585,,,pl_PL,,0.4 - 0.8g,4 x 10mm,2.8mm,,,,,,
7399,Z0034.Z3.DIW.02,"Zawieszka Z0034 Diament 0,10ct żółte złoto",787.20,1416.96,3,https://lovrin.pl/images/diamonds/7399_baa9b0dc0d.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/71761/Z0034.Z3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/71939/Z0034.Z3.DIW.02_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/71938/Z0034.Z3.DIW.02_4.jpg,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.10ct,,,,Z0034,,585,,,pl_PL,,0.4 - 0.8g,4 x 10mm,3.0mm,,,,,,
7403,Z0045.Z3.DIW.01,"Zawieszka Z0045 Diament 0,10ct żółte złoto",984.00,1722.00,3,https://lovrin.pl/images/diamonds/7403_9ff7f7aba7.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/67545/Z0045.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/67546/Z0045.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/67543/Z0045.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.10ct,,,,Z0045,,585,,,pl_PL,,0.7 - 1.1g,6 x 14mm,3.0mm,,,,,,
7409,Z0088.Z3.DIW.01,"Zawieszka Z0088 Diament 0,08ct żółte złoto",959.40,1678.95,3,https://lovrin.pl/images/diamonds/7409_f1d1afe57b.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47433/Z0088.Z3.DIW.01_2.jpg,,,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.08ct,,,,Z0088,,585,,,pl_PL,,0.7 - 1.3g,5 x 21mm,2.8mm,,,,,,
7410,Z0088.Z3.DIW.02,"Zawieszka Z0088 Diament 0,10ct żółte złoto",1045.50,1829.63,3,https://lovrin.pl/images/diamonds/7410_b0360e78d9.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47435/Z0088.Z3.DIW.02_2.jpg,,,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.10ct,,,,Z0088,,585,,,pl_PL,,0.7 - 1.3g,5 x 21mm,3.0mm,,,,,,
7412,Z0088.Z3.DIW.03,"Zawieszka Z0088 Diament 0,20ct żółte złoto",2066.40,3409.56,3,https://lovrin.pl/images/diamonds/7412_0eedd4a57b.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/47437/Z0088.Z3.DIW.03_2.jpg,,,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.20ct,,,,Z0088,,585,,,pl_PL,,1.3 - 1.9g,8 x 24mm,3.8mm,,,,,,
7425,Z0294.Z3.DIW.01,"Zawieszka Z0294 Diament 0,10ct żółte złoto",1205.40,2049.18,3,https://lovrin.pl/images/diamonds/7425_160548b7e9.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/52699/Z0294.Z3.DIW.01_2.jpg,,,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.10ct,,,,Z0294,,585,,,pl_PL,,1.1 - 1.5g,7 x 15mm,3.0mm,,,,,,
7426,Z0294.Z3.DIW.02,"Zawieszka Z0294 Diament 0,20ct żółte złoto",2004.90,3308.08,3,https://lovrin.pl/images/diamonds/7426_991bb41c4c.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/52701/Z0294.Z3.DIW.02_2.jpg,,,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.20ct,,,,Z0294,,585,,,pl_PL,,1.3 - 1.7g,8 x 15mm,3.8mm,,,,,,
7429,Z0343.Z3.DIW.01,"Zawieszka Z0343 Diament 0,10ct żółte złoto",910.20,1592.85,3,https://lovrin.pl/images/diamonds/7429_f500572c49.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66802/Z0343.Z3.DIW.01_2.jpg,,,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.10ct,,,,Z0343,,585,,,pl_PL,,0.6 - 1.0g,3 x 10mm,3.0mm,,,,,,
7432,Z0501.Z3.DIW.02,"Zawieszka Z0501 Diament 0,04ct żółte złoto",356.70,677.73,3,https://lovrin.pl/images/diamonds/7432_bf54dfb054.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/65228/Z0501.Z3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66290/Z0501.Z3.DIW.02_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66291/Z0501.Z3.DIW.02_4.jpg,,SI2 H,,,,,,,Diament,,Złoto Żółte,Okrągły,,,,0.04ct,,,,Z0501,,585,,,pl_PL,,0.1 - 0.5g,3 x 8mm,2.2mm,,,,,,
7433,Z0001.Z3.TOL.01,"Zawieszka Z0001 Topaz London Blue 0,50ct żółte złoto",565.80,1018.44,3,https://lovrin.pl/images/diamonds/7433_0bc88a3378.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/66165/Z0001.Z3.TOL.01_2.jpg,,,,SI2 H,SI2 H,,,Diament,,,Topaz London Blue,,Złoto Żółte,Owal,1,,,0.50ct,0.0145ct,,,Z0001,,585,,,pl_PL,,0.5 - 0.9g,4 x 15mm,6 x 4mm,1.5mm,,,,,0.015ct
7443,Z0006.Z3.TOB.01,"Zawieszka Z0006 Topaz Swiss 0,90ct żółte złoto",541.20,974.16,3,https://lovrin.pl/images/diamonds/7443_bb3855ddbc.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/65213/Z0006.Z3.TOB.01_2.jpg,,,,,,,,,,,Topaz Swiss,,Złoto Żółte,Łezka,,,,0.90ct,,,,Z0006,,585,,,pl_PL,,0.5 - 0.9g,5 x 14mm,7 x 5mm,,,,,,
